instructions_id,enabled,count,num_estimated_profit_before_gas,num_estimated_profit_after_gas,num_tx,num_successful_tx,execute_abi,from_symbol,to_symbol,contract_address,abi_pair
0xd24d398494592dd131faf131032b0db540010df7+0x7f2b0c09-0xbc68fa58930a2f36d37d16f2f7cfebdd2b7902c6+0x8201aa3f:0x6b175474_0xa0b86991,TRUE,,,,,,./abis/balancer_pool.json,DAI,USDC,0xbc68fa58930a2f36d37d16f2f7cfebdd2b7902c6,DAIUSDC./abis/balancer_pool.json
0xd24d398494592dd131faf131032b0db540010df7+0x7f2b0c09-0xbc68fa58930a2f36d37d16f2f7cfebdd2b7902c6+0x8201aa3f:0x6b175474_0xe2f2a5c2,TRUE,,,,,,./abis/balancer_pool.json,DAI,mUSD,0xbc68fa58930a2f36d37d16f2f7cfebdd2b7902c6,DAImUSD./abis/balancer_pool.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x38ed1739:0x6b175474_0x2260fac5,TRUE,,,,,,./abis/uniswap_v2_router.json,DAI,WBTC,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,DAIWBTC./abis/uniswap_v2_router.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x38ed1739:0x6b175474_0xd46ba6d9,TRUE,,,,,,./abis/uniswap_v2_router.json,DAI,AMPL,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,DAIAMPL./abis/uniswap_v2_router.json
0x80324ec8d64425b37f8603a97097da7d493dbc79+0x95b68fe7-0x80324ec8d64425b37f8603a97097da7d493dbc79+0x95e3c50b:0x9cb2f26a_0xeeeeeeee,TRUE,,,,,,./abis/uniswap_v1.json,DZAR,ETH,0x80324ec8d64425b37f8603a97097da7d493dbc79,DZARETH./abis/uniswap_v1.json
0xd24d398494592dd131faf131032b0db540010df7+0x7f2b0c09-0xbc68fa58930a2f36d37d16f2f7cfebdd2b7902c6+0x8201aa3f:0x9cb2f26a_0x00000000,TRUE,,,,,,./abis/balancer_pool.json,DZAR,TUSD,0xbc68fa58930a2f36d37d16f2f7cfebdd2b7902c6,DZARTUSD./abis/balancer_pool.json
0xd24d398494592dd131faf131032b0db540010df7+0x7f2b0c09-0xbc68fa58930a2f36d37d16f2f7cfebdd2b7902c6+0x8201aa3f:0x9cb2f26a_0x57ab1ec2,TRUE,,,,,,./abis/balancer_pool.json,DZAR,sUSD,0xbc68fa58930a2f36d37d16f2f7cfebdd2b7902c6,DZARsUSD./abis/balancer_pool.json
0xd24d398494592dd131faf131032b0db540010df7+0x7f2b0c09-0xbc68fa58930a2f36d37d16f2f7cfebdd2b7902c6+0x8201aa3f:0x9cb2f26a_0x6b175474,TRUE,,,,,,./abis/balancer_pool.json,DZAR,DAI,0xbc68fa58930a2f36d37d16f2f7cfebdd2b7902c6,DZARDAI./abis/balancer_pool.json
0xd24d398494592dd131faf131032b0db540010df7+0x7f2b0c09-0xbc68fa58930a2f36d37d16f2f7cfebdd2b7902c6+0x8201aa3f:0x9cb2f26a_0xa0b86991,TRUE,,,,,,./abis/balancer_pool.json,DZAR,USDC,0xbc68fa58930a2f36d37d16f2f7cfebdd2b7902c6,DZARUSDC./abis/balancer_pool.json
0xd24d398494592dd131faf131032b0db540010df7+0x7f2b0c09-0xbc68fa58930a2f36d37d16f2f7cfebdd2b7902c6+0x8201aa3f:0x9cb2f26a_0xe2f2a5c2,TRUE,,,,,,./abis/balancer_pool.json,DZAR,mUSD,0xbc68fa58930a2f36d37d16f2f7cfebdd2b7902c6,DZARmUSD./abis/balancer_pool.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x18cbafe5:0x9cb2f26a_0xc02aaa39,TRUE,,,,,,./abis/uniswap_v2_router.json,DZAR,WETH,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,DZARWETH./abis/uniswap_v2_router.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x38ed1739:0x9cb2f26a_0xc02aaa39,TRUE,,,,,,./abis/uniswap_v2_router.json,DZAR,WETH,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,DZARWETH./abis/uniswap_v2_router.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x7ff36ab5:0xeeeeeeee_0x0bc529c0,TRUE,,,,,,./abis/uniswap_v2_router.json,ETH,YFI,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,ETHYFI./abis/uniswap_v2_router.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x7ff36ab5:0xeeeeeeee_0x960b236a,TRUE,,,,,,./abis/uniswap_v2_router.json,ETH,ANT,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,ETHANT./abis/uniswap_v2_router.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x7ff36ab5:0xeeeeeeee_0xa3bed4e1,TRUE,,,,,,./abis/uniswap_v2_router.json,ETH,MTA,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,ETHMTA./abis/uniswap_v2_router.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x7ff36ab5:0xeeeeeeee_0xd46ba6d9,TRUE,,,,,,./abis/uniswap_v2_router.json,ETH,AMPL,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,ETHAMPL./abis/uniswap_v2_router.json
0x05cde89ccfa0ada8c88d5a23caaa79ef129e7883+0x95b68fe7-0x05cde89ccfa0ada8c88d5a23caaa79ef129e7883+0x95e3c50b:0x2b591e99_0xeeeeeeee,TRUE,,,,,,./abis/uniswap_v1.json,HEX,ETH,0x05cde89ccfa0ada8c88d5a23caaa79ef129e7883,HEXETH./abis/uniswap_v1.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x38ed1739:0x2b591e99_0xc02aaa39,TRUE,,,,,,./abis/uniswap_v2_router.json,HEX,WETH,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,HEXWETH./abis/uniswap_v2_router.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x18cbafe5:0x2b591e99_0xc02aaa39,TRUE,,,,,,./abis/uniswap_v2_router.json,HEX,WETH,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,HEXWETH./abis/uniswap_v2_router.json
0x634e27269a029edb2b70b5ef43273f5eed9ebcc2+0x95b68fe7-0x634e27269a029edb2b70b5ef43273f5eed9ebcc2+0x95e3c50b:0x8a9c67fe_0xeeeeeeee,TRUE,,,,,,./abis/uniswap_v1.json,JRT,ETH,0x634e27269a029edb2b70b5ef43273f5eed9ebcc2,JRTETH./abis/uniswap_v1.json
0xd24d398494592dd131faf131032b0db540010df7+0x7f2b0c09-0x01d7e6a79f6e6dc6f0884743078f76ac1239520a+0x8201aa3f:0x8a9c67fe_0xa0b86991,TRUE,,,,,,./abis/balancer_pool.json,JRT,USDC,0x01d7e6a79f6e6dc6f0884743078f76ac1239520a,JRTUSDC./abis/balancer_pool.json
0xd24d398494592dd131faf131032b0db540010df7+0x7f2b0c09-0x68198e4ed6975204b3467dc217166d9ff1cbb57a+0x8201aa3f:0x8a9c67fe_0xc02aaa39,TRUE,,,,,,./abis/balancer_pool.json,JRT,WETH,0x68198e4ed6975204b3467dc217166d9ff1cbb57a,JRTWETH./abis/balancer_pool.json
0x794e6e91555438afc3ccf1c5076a74f42133d08d+0x144a2752-0x794e6e91555438afc3ccf1c5076a74f42133d08d+0x0621b4f6:0xdd974d5c_0x6b175474,TRUE,,,,,,./abis/0x794e6e91555438afc3ccf1c5076a74f42133d08d.json,KNC,DAI,0x794e6e91555438afc3ccf1c5076a74f42133d08d,KNCDAI./abis/0x794e6e91555438afc3ccf1c5076a74f42133d08d.json
0x794e6e91555438afc3ccf1c5076a74f42133d08d+0x144a2752-0x794e6e91555438afc3ccf1c5076a74f42133d08d+0x0621b4f6:0xdd974d5c_0xc02aaa39,TRUE,,,,,,./abis/0x794e6e91555438afc3ccf1c5076a74f42133d08d.json,KNC,WETH,0x794e6e91555438afc3ccf1c5076a74f42133d08d,KNCWETH./abis/0x794e6e91555438afc3ccf1c5076a74f42133d08d.json
0xcaa7e4656f6a2b59f5f99c745f91ab26d1210dce+0x95b68fe7-0xcaa7e4656f6a2b59f5f99c745f91ab26d1210dce+0x95e3c50b:0x80fb784b_0xeeeeeeee,TRUE,,,,,,./abis/uniswap_v1.json,LEND,ETH,0xcaa7e4656f6a2b59f5f99c745f91ab26d1210dce,LENDETH./abis/uniswap_v1.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x18cbafe5:0x80fb784b_0xc02aaa39,TRUE,,,,,,./abis/uniswap_v2_router.json,LEND,WETH,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,LENDWETH./abis/uniswap_v2_router.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x38ed1739:0x80fb784b_0xc02aaa39,TRUE,,,,,,./abis/uniswap_v2_router.json,LEND,WETH,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,LENDWETH./abis/uniswap_v2_router.json
0xf173214c720f58e03e194085b1db28b50acdeead+0x95b68fe7-0xf173214c720f58e03e194085b1db28b50acdeead+0x95e3c50b:0x51491077_0xeeeeeeee,TRUE,,,,,,./abis/uniswap_v1.json,LINK,ETH,0xf173214c720f58e03e194085b1db28b50acdeead,LINKETH./abis/uniswap_v1.json
0x794e6e91555438afc3ccf1c5076a74f42133d08d+0x144a2752-0x794e6e91555438afc3ccf1c5076a74f42133d08d+0x0621b4f6:0x51491077_0xc02aaa39,TRUE,,,,,,./abis/0x794e6e91555438afc3ccf1c5076a74f42133d08d.json,LINK,WETH,0x794e6e91555438afc3ccf1c5076a74f42133d08d,LINKWETH./abis/0x794e6e91555438afc3ccf1c5076a74f42133d08d.json
0x2c4bd064b998838076fa341a83d007fc2fa50957+0x95b68fe7-0x2c4bd064b998838076fa341a83d007fc2fa50957+0x95e3c50b:0x9f8f72aa_0xeeeeeeee,TRUE,,,,,,./abis/uniswap_v1.json,MKR,ETH,0x2c4bd064b998838076fa341a83d007fc2fa50957,MKRETH./abis/uniswap_v1.json
0xd24d398494592dd131faf131032b0db540010df7+0x7f2b0c09-0x003a70265a3662342010823bea15dc84c6f7ed54+0x8201aa3f:0xa3bed4e1_0xe2f2a5c2,TRUE,,,,,,./abis/balancer_pool.json,MTA,mUSD,0x003a70265a3662342010823bea15dc84c6f7ed54,MTAmUSD./abis/balancer_pool.json
0xd24d398494592dd131faf131032b0db540010df7+0x7f2b0c09-0xa5da8cc7167070b62fdcb332ef097a55a68d8824+0x8201aa3f:0xa3bed4e1_0xe2f2a5c2,TRUE,,,,,,./abis/balancer_pool.json,MTA,mUSD,0xa5da8cc7167070b62fdcb332ef097a55a68d8824,MTAmUSD./abis/balancer_pool.json
