instructions_id,enabled,log_only,count,num_estimated_profit_before_gas,num_estimated_profit_after_gas,num_tx,num_successful_tx,execute_abi,from_symbol,to_symbol,query_contract_address,contract_address,,no
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0x5e37910cfb8de1b14ec4e4bac0bec27c35dc07d5+0x8201aa3f:0x5e74c903_0xc02aaa39,TRUE,FALSE,,,,,,./abis/balancer_pool.json,sETH,WETH,0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a,0x5e37910cfb8de1b14ec4e4bac0bec27c35dc07d5,,458
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x18cbafe5:0x5e74c903_0xeeeeeeee,FALSE,FALSE,,,,,,./abis/uniswap_v2_router.json,sETH,WETH,0x6604d060b341af00c3d84938a51308fbc9ed397c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,459
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0x5e74c903_0xc02aaa39,TRUE,FALSE,,,,,,./abis/uniswap_v2_router.json,sETH,WETH,0x6604d060b341af00c3d84938a51308fbc9ed397c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,460
0xe9cf7887b93150d4f2da7dfc6d502b216438f244+0x95b68fe7-0xe9cf7887b93150d4f2da7dfc6d502b216438f244+0x95e3c50b:0x5e74c903_0xeeeeeeee,TRUE,FALSE,,,,,,./abis/uniswap_v1.json,sETH,ETH,0xe9cf7887b93150d4f2da7dfc6d502b216438f244,0xe9cf7887b93150d4f2da7dfc6d502b216438f244,,461
0x6094bed8dd8ab2e58eed0933b34c60928080d4dc+0x1e1401f8-0x6094bed8dd8ab2e58eed0933b34c60928080d4dc+0xd5bcb9b5:0x5e74c903_0xeeeeeeee,TRUE,FALSE,,,,,,./abis/mooniswap.json,sETH,ETH,0x6094bed8dd8ab2e58eed0933b34c60928080d4dc,0x6094bed8dd8ab2e58eed0933b34c60928080d4dc,,462
0x121835e15703a1a7bab32626d0927d60f90a81d7+0x7f2b0c09-0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f+0x38ed1739:0xc011a73e_0xc02aaa39,FALSE,FALSE,,,,,,./abis/sushiswap_router.json,SNX,WETH,0x121835e15703a1a7bab32626d0927d60f90a81d7,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,,463
0x9ee405428e4e0b6ba08ff3f5b1af4b0f825ff996+0xe202c63e-0xca7b0632bd0e646b0f823927d3d2e61b00fe4d80+0x8dae7333:0xc011a73e_0xa0b86991,TRUE,FALSE,787,787,225,0,0,./abis/dodo.json,SNX,USDC,0x9ee405428e4e0b6ba08ff3f5b1af4b0f825ff996,0xca7b0632bd0e646b0f823927d3d2e61b00fe4d80,,464
0x121835e15703a1a7bab32626d0927d60f90a81d7+0x7f2b0c09-0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f+0x18cbafe5:0xc011a73e_0xeeeeeeee,TRUE,FALSE,143,143,56,0,0,./abis/sushiswap_router.json,SNX,ETH,0x121835e15703a1a7bab32626d0927d60f90a81d7,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,,465
0x3958b4ec427f8fa24eb60f42821760e88d485f7f+0x95b68fe7-0x3958b4ec427f8fa24eb60f42821760e88d485f7f+0x95e3c50b:0xc011a724_0xeeeeeeee,TRUE,FALSE,,,,,,./abis/uniswap_v1.json,SNX,ETH,0x3958b4ec427f8fa24eb60f42821760e88d485f7f,0x3958b4ec427f8fa24eb60f42821760e88d485f7f,,466
0xf95b6d2fb99f742e4bf0ec2cfe8f20c18cdd7c28+0x1e1401f8-0xf95b6d2fb99f742e4bf0ec2cfe8f20c18cdd7c28+0xd5bcb9b5:0xc011a73e_0xeeeeeeee,TRUE,FALSE,,,,,,./abis/mooniswap.json,SNX,ETH,0xf95b6d2fb99f742e4bf0ec2cfe8f20c18cdd7c28,0xf95b6d2fb99f742e4bf0ec2cfe8f20c18cdd7c28,,467
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0x930ed81a_0xdf5e0e81,TRUE,FALSE,,,,,,./abis/uniswap_v2_router.json,SOLARITE,yDAI+yUSDC+yUSDT+yTUSD,0x6604d060b341af00c3d84938a51308fbc9ed397c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,468
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0x930ed81a_0xd7b7d3c0,TRUE,FALSE,,,,,,./abis/uniswap_v2_router.json,SOLARITE,PYLON,0x6604d060b341af00c3d84938a51308fbc9ed397c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,469
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0xd3c8dcfcf2a5203f6a3210591dabea14e181db2d+0x8201aa3f:0x476c5e26_0xc02aaa39,TRUE,FALSE,273,273,109,0,0,./abis/balancer_pool.json,SRM,WETH,0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a,0xd3c8dcfcf2a5203f6a3210591dabea14e181db2d,,470
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0x476c5e26_0xc02aaa39,FALSE,FALSE,,,,,,./abis/uniswap_v2_router.json,SRM,WETH,0x6604d060b341af00c3d84938a51308fbc9ed397c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,471
0x121835e15703a1a7bab32626d0927d60f90a81d7+0x7f2b0c09-0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f+0x38ed1739:0x476c5e26_0xc02aaa39,FALSE,FALSE,,,,,,./abis/sushiswap_router.json,SRM,WETH,0x121835e15703a1a7bab32626d0927d60f90a81d7,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,,472
0x121835e15703a1a7bab32626d0927d60f90a81d7+0x7f2b0c09-0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f+0x18cbafe5:0x476c5e26_0xeeeeeeee,TRUE,FALSE,716,716,244,0,0,./abis/sushiswap_router.json,SRM,ETH,0x121835e15703a1a7bab32626d0927d60f90a81d7,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,,473
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x18cbafe5:0x476c5e26_0xeeeeeeee,TRUE,FALSE,431,431,162,0,0,./abis/uniswap_v2_router.json,SRM,ETH,0x6604d060b341af00c3d84938a51308fbc9ed397c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,474
0x33440a6139a550cd68ba21cdafa3241f10041d26+0x1e1401f8-0x33440a6139a550cd68ba21cdafa3241f10041d26+0xd5bcb9b5:0x476c5e26_0xeeeeeeee,TRUE,FALSE,245,245,125,0,0,./abis/mooniswap.json,SRM,ETH,0x33440a6139a550cd68ba21cdafa3241f10041d26,0x33440a6139a550cd68ba21cdafa3241f10041d26,,475
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0x834fb8276b4e8a24010e2108fdd7f8417c8922bd+0x8201aa3f:0x0ae05509_0xc02aaa39,TRUE,FALSE,325,325,152,0,0,./abis/balancer_pool.json,STAKE,WETH,0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a,0x834fb8276b4e8a24010e2108fdd7f8417c8922bd,,476
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0x0ae05509_0xc02aaa39,FALSE,FALSE,,,,,,./abis/uniswap_v2_router.json,STAKE,WETH,0x6604d060b341af00c3d84938a51308fbc9ed397c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,477
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x18cbafe5:0x0ae05509_0xeeeeeeee,TRUE,FALSE,592,592,64,0,0,./abis/uniswap_v2_router.json,STAKE,ETH,0x6604d060b341af00c3d84938a51308fbc9ed397c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,478
0xb5ffd0a221fc94de9255382e70ce1aec76b68c89+0x1e1401f8-0xb5ffd0a221fc94de9255382e70ce1aec76b68c89+0xd5bcb9b5:0x0ae05509_0xeeeeeeee,TRUE,FALSE,83,83,14,0,0,./abis/mooniswap.json,STAKE,ETH,0xb5ffd0a221fc94de9255382e70ce1aec76b68c89,0xb5ffd0a221fc94de9255382e70ce1aec76b68c89,,479
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0x57ab1ec2_0x4b4f5286,FALSE,FALSE,,,,,,./abis/uniswap_v2_router.json,sUSD,YUNO,0x6604d060b341af00c3d84938a51308fbc9ed397c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,480
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0xc0b2b0c5376cb2e6f73b473a7caa341542f707ce+0x8201aa3f:0x57ab1ec2_0xc02aaa39,FALSE,FALSE,,,,,,./abis/balancer_pool.json,sUSD,WETH,0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a,0xc0b2b0c5376cb2e6f73b473a7caa341542f707ce,,481
0x121835e15703a1a7bab32626d0927d60f90a81d7+0x7f2b0c09-0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f+0x38ed1739:0x57ab1ec2_0xc02aaa39,FALSE,FALSE,,,,,,./abis/sushiswap_router.json,sUSD,WETH,0x121835e15703a1a7bab32626d0927d60f90a81d7,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,,482
0x3377790759732282873957d06202d6525816e362+0xda234b57-0xa5407eae9ba41422680e2e00537571bcc53efbfd+0xa6417ed6:0x57ab1ec2_0xdac17f95,TRUE,FALSE,633,633,254,0,0,./abis/curve.json,sUSD,USDT,0x3377790759732282873957d06202d6525816e362,0xa5407eae9ba41422680e2e00537571bcc53efbfd,,483
0x3377790759732282873957d06202d6525816e362+0x7d5a4621-0xa5407eae9ba41422680e2e00537571bcc53efbfd+0xa6417ed6:0x57ab1ec2_0xa0b86991,TRUE,FALSE,226,226,143,0,0,./abis/curve.json,sUSD,USDC,0x3377790759732282873957d06202d6525816e362,0xa5407eae9ba41422680e2e00537571bcc53efbfd,,484
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0xbc68fa58930a2f36d37d16f2f7cfebdd2b7902c6+0x8201aa3f:0x57ab1ec2_0xa0b86991,FALSE,FALSE,,,,,,./abis/balancer_pool.json,sUSD,USDC,0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a,0xbc68fa58930a2f36d37d16f2f7cfebdd2b7902c6,,485
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0xc0b2b0c5376cb2e6f73b473a7caa341542f707ce+0x8201aa3f:0x57ab1ec2_0xa0b86991,FALSE,FALSE,,,,,,./abis/balancer_pool.json,sUSD,USDC,0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a,0xc0b2b0c5376cb2e6f73b473a7caa341542f707ce,,486
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0xef6b465a5ea69b502433d960248b6c99023fbda9+0x8201aa3f:0x57ab1ec2_0x035bfe60,TRUE,FALSE,,,,,,./abis/balancer_pool.json,sUSD,ULU,0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a,0xef6b465a5ea69b502433d960248b6c99023fbda9,,487
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0xbc68fa58930a2f36d37d16f2f7cfebdd2b7902c6+0x8201aa3f:0x57ab1ec2_0x00000000,FALSE,FALSE,,,,,,./abis/balancer_pool.json,sUSD,TUSD,0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a,0xbc68fa58930a2f36d37d16f2f7cfebdd2b7902c6,,488
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0xbc68fa58930a2f36d37d16f2f7cfebdd2b7902c6+0x8201aa3f:0x57ab1ec2_0xe2f2a5c2,FALSE,FALSE,,,,,,./abis/balancer_pool.json,sUSD,mUSD,0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a,0xbc68fa58930a2f36d37d16f2f7cfebdd2b7902c6,,489
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0x88daa4e6c2525b126c977c7d0da86710d93ed1b2+0x8201aa3f:0x57ab1ec2_0x80fb784b,TRUE,FALSE,,,,,,./abis/balancer_pool.json,sUSD,LEND,0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a,0x88daa4e6c2525b126c977c7d0da86710d93ed1b2,,490
0x121835e15703a1a7bab32626d0927d60f90a81d7+0x7f2b0c09-0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f+0x18cbafe5:0x57ab1ec2_0xeeeeeeee,TRUE,FALSE,389,389,144,0,0,./abis/sushiswap_router.json,sUSD,ETH,0x121835e15703a1a7bab32626d0927d60f90a81d7,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,,491
0xb944d13b2f4047fc7bd3f7013bcf01b115fb260d+0x95b68fe7-0xb944d13b2f4047fc7bd3f7013bcf01b115fb260d+0x95e3c50b:0x57ab1ec2_0xeeeeeeee,FALSE,FALSE,,,,,,./abis/uniswap_v1.json,sUSD,ETH,0xb944d13b2f4047fc7bd3f7013bcf01b115fb260d,0xb944d13b2f4047fc7bd3f7013bcf01b115fb260d,,492
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0xbc68fa58930a2f36d37d16f2f7cfebdd2b7902c6+0x8201aa3f:0x57ab1ec2_0x9cb2f26a,FALSE,FALSE,,,,,,./abis/balancer_pool.json,sUSD,DZAR,0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a,0xbc68fa58930a2f36d37d16f2f7cfebdd2b7902c6,,493
0x3377790759732282873957d06202d6525816e362+0xc8b3505b-0xa5407eae9ba41422680e2e00537571bcc53efbfd+0xa6417ed6:0x57ab1ec2_0x6b175474,TRUE,FALSE,243,243,69,0,0,./abis/curve.json,sUSD,DAI,0x3377790759732282873957d06202d6525816e362,0xa5407eae9ba41422680e2e00537571bcc53efbfd,,494
0x2d5786b5cf47627f5c58e2026b80d7d56a296cea+0x1e1401f8-0x2d5786b5cf47627f5c58e2026b80d7d56a296cea+0xd5bcb9b5:0x57ab1ec2_0x6b175474,FALSE,FALSE,,,,,,./abis/mooniswap.json,sUSD,DAI,0x2d5786b5cf47627f5c58e2026b80d7d56a296cea,0x2d5786b5cf47627f5c58e2026b80d7d56a296cea,,495
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0xc0b2b0c5376cb2e6f73b473a7caa341542f707ce+0x8201aa3f:0x57ab1ec2_0x6b175474,FALSE,FALSE,,,,,,./abis/balancer_pool.json,sUSD,DAI,0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a,0xc0b2b0c5376cb2e6f73b473a7caa341542f707ce,,496
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0xbc68fa58930a2f36d37d16f2f7cfebdd2b7902c6+0x8201aa3f:0x57ab1ec2_0x6b175474,FALSE,FALSE,,,,,,./abis/balancer_pool.json,sUSD,DAI,0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a,0xbc68fa58930a2f36d37d16f2f7cfebdd2b7902c6,,497
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0x57ab1ec2_0x41efc025,TRUE,FALSE,,,,,,./abis/uniswap_v2_router.json,sUSD,$AAPL,0x6604d060b341af00c3d84938a51308fbc9ed397c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,498
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0x6b359506_0x4b4f5286,FALSE,FALSE,,,,,,./abis/uniswap_v2_router.json,SUSHI,YUNO,0x6604d060b341af00c3d84938a51308fbc9ed397c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,499
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0x6b359506_0xc02aaa39,FALSE,FALSE,,,,,,./abis/uniswap_v2_router.json,SUSHI,WETH,0x6604d060b341af00c3d84938a51308fbc9ed397c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,500
0x121835e15703a1a7bab32626d0927d60f90a81d7+0x7f2b0c09-0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f+0x38ed1739:0x6b359506_0xc02aaa39,FALSE,FALSE,,,,,,./abis/sushiswap_router.json,SUSHI,WETH,0x121835e15703a1a7bab32626d0927d60f90a81d7,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,,501
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0x6b359506_0x1e18821e,TRUE,FALSE,,,,,,./abis/uniswap_v2_router.json,SUSHI,KIMCHI,0x6604d060b341af00c3d84938a51308fbc9ed397c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,502
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0x6b359506_0x7701ba39,FALSE,FALSE,,,,,,./abis/uniswap_v2_router.json,SUSHI,KIMBAP,0x6604d060b341af00c3d84938a51308fbc9ed397c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,503
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x18cbafe5:0x6b359506_0xeeeeeeee,TRUE,FALSE,134,134,46,0,0,./abis/uniswap_v2_router.json,SUSHI,ETH,0x6604d060b341af00c3d84938a51308fbc9ed397c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,504
0x121835e15703a1a7bab32626d0927d60f90a81d7+0x7f2b0c09-0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f+0x18cbafe5:0x6b359506_0xeeeeeeee,TRUE,FALSE,57,57,12,0,0,./abis/sushiswap_router.json,SUSHI,ETH,0x121835e15703a1a7bab32626d0927d60f90a81d7,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,,505
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0x6b359506_0xa93d5cfa,TRUE,FALSE,,,,,,./abis/uniswap_v2_router.json,SUSHI,DREAM,0x6604d060b341af00c3d84938a51308fbc9ed397c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,506
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0x6b359506_0x175ab41e,FALSE,FALSE,,,,,,./abis/uniswap_v2_router.json,SUSHI,BACON,0x6604d060b341af00c3d84938a51308fbc9ed397c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,507
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0xcd9a7dfcf68bee45c9c946af244fff4c23ebd97a+0x8201aa3f:0xb8baa0e4_0xc02aaa39,TRUE,FALSE,,,,,,./abis/balancer_pool.json,SWRV,WETH,0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a,0xcd9a7dfcf68bee45c9c946af244fff4c23ebd97a,,508
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0x70d684ac589e797a01fe4aace76a2bdfe2909d67+0x8201aa3f:0xb8baa0e4_0xc02aaa39,TRUE,FALSE,,,,,,./abis/balancer_pool.json,SWRV,WETH,0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a,0x70d684ac589e797a01fe4aace76a2bdfe2909d67,,509
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0xb8baa0e4_0xc02aaa39,FALSE,FALSE,,,,,,./abis/uniswap_v2_router.json,SWRV,WETH,0x6604d060b341af00c3d84938a51308fbc9ed397c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,510
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x18cbafe5:0xb8baa0e4_0xeeeeeeee,TRUE,FALSE,,,,,,./abis/uniswap_v2_router.json,SWRV,ETH,0x6604d060b341af00c3d84938a51308fbc9ed397c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,511
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0xa054ba2c35382c0520c66d9c32f00de8bd7330e8+0x8201aa3f:0x1453dbb8_0xc02aaa39,TRUE,FALSE,,,,,,./abis/balancer_pool.json,TEND,WETH,0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a,0xa054ba2c35382c0520c66d9c32f00de8bd7330e8,,512
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0x1453dbb8_0xc02aaa39,FALSE,FALSE,,,,,,./abis/uniswap_v2_router.json,TEND,WETH,0x6604d060b341af00c3d84938a51308fbc9ed397c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,513
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0x1453dbb8_0x1e18821e,TRUE,FALSE,,,,,,./abis/uniswap_v2_router.json,TEND,KIMCHI,0x6604d060b341af00c3d84938a51308fbc9ed397c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,514
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x18cbafe5:0x1453dbb8_0xeeeeeeee,TRUE,FALSE,,,,,,./abis/uniswap_v2_router.json,TEND,ETH,0x6604d060b341af00c3d84938a51308fbc9ed397c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,515
0x88d2557a4933a3ac821dbfb42357fc8c55464fd2+0x32ffe442-0xe2f2a5c287993345a840db3b0845fbc70f5935a5+0x6e81221c:0x00000000_0xdac17f95,FALSE,FALSE,,,,,,./abis/mStable.json,TUSD,USDT,0x88d2557a4933a3ac821dbfb42357fc8c55464fd2,0xe2f2a5c287993345a840db3b0845fbc70f5935a5,,516
0x58045595e4d6a5711f46633fccc12efe2fae244e+0xacd1de1d-0x45f783cce6b7ff23b2ab2d70e416cdb7d6055f51+0xa6417ed6:0x00000000_0xdac17f95,TRUE,FALSE,,,,,,./abis/curve.json,TUSD,USDT,0x58045595e4d6a5711f46633fccc12efe2fae244e,0x45f783cce6b7ff23b2ab2d70e416cdb7d6055f51,,517
0x88d2557a4933a3ac821dbfb42357fc8c55464fd2+0x32ffe442-0xe2f2a5c287993345a840db3b0845fbc70f5935a5+0x6e81221c:0x00000000_0xa0b86991,FALSE,FALSE,,,,,,./abis/mStable.json,TUSD,USDC,0x88d2557a4933a3ac821dbfb42357fc8c55464fd2,0xe2f2a5c287993345a840db3b0845fbc70f5935a5,,518
0xfd23a010312c48357ef72ba64affa01278ffc898+0x1e1401f8-0xfd23a010312c48357ef72ba64affa01278ffc898+0xd5bcb9b5:0x00000000_0xa0b86991,TRUE,FALSE,,,,,,./abis/mooniswap.json,TUSD,USDC,0xfd23a010312c48357ef72ba64affa01278ffc898,0xfd23a010312c48357ef72ba64affa01278ffc898,,519
0x58045595e4d6a5711f46633fccc12efe2fae244e+0xae06d070-0x45f783cce6b7ff23b2ab2d70e416cdb7d6055f51+0xa6417ed6:0x00000000_0xa0b86991,TRUE,FALSE,,,,,,./abis/curve.json,TUSD,USDC,0x58045595e4d6a5711f46633fccc12efe2fae244e,0x45f783cce6b7ff23b2ab2d70e416cdb7d6055f51,,520
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0xbc68fa58930a2f36d37d16f2f7cfebdd2b7902c6+0x8201aa3f:0x00000000_0xa0b86991,FALSE,FALSE,,,,,,./abis/balancer_pool.json,TUSD,USDC,0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a,0xbc68fa58930a2f36d37d16f2f7cfebdd2b7902c6,,521
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0xbc68fa58930a2f36d37d16f2f7cfebdd2b7902c6+0x8201aa3f:0x00000000_0x57ab1ec2,FALSE,FALSE,,,,,,./abis/balancer_pool.json,TUSD,sUSD,0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a,0xbc68fa58930a2f36d37d16f2f7cfebdd2b7902c6,,522
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0xbc68fa58930a2f36d37d16f2f7cfebdd2b7902c6+0x8201aa3f:0x00000000_0xe2f2a5c2,FALSE,FALSE,,,,,,./abis/balancer_pool.json,TUSD,mUSD,0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a,0xbc68fa58930a2f36d37d16f2f7cfebdd2b7902c6,,523
0x5048b9d01097498fd72f3f14bc9bc74a5aac8fa7+0x95b68fe7-0x5048b9d01097498fd72f3f14bc9bc74a5aac8fa7+0x95e3c50b:0x00000000_0xeeeeeeee,TRUE,FALSE,,,,,,./abis/uniswap_v1.json,TUSD,ETH,0x5048b9d01097498fd72f3f14bc9bc74a5aac8fa7,0x5048b9d01097498fd72f3f14bc9bc74a5aac8fa7,,524
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0xbc68fa58930a2f36d37d16f2f7cfebdd2b7902c6+0x8201aa3f:0x00000000_0x9cb2f26a,FALSE,FALSE,,,,,,./abis/balancer_pool.json,TUSD,DZAR,0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a,0xbc68fa58930a2f36d37d16f2f7cfebdd2b7902c6,,525
0x88d2557a4933a3ac821dbfb42357fc8c55464fd2+0x32ffe442-0xe2f2a5c287993345a840db3b0845fbc70f5935a5+0x6e81221c:0x00000000_0x6b175474,FALSE,FALSE,,,,,,./abis/mStable.json,TUSD,DAI,0x88d2557a4933a3ac821dbfb42357fc8c55464fd2,0xe2f2a5c287993345a840db3b0845fbc70f5935a5,,526
0xf30fe24b5610e47c9696ed47fc08442f79ada764+0x144a2752-0x794e6e91555438afc3ccf1c5076a74f42133d08d+0x0621b4f6:0x00000000_0x6b175474,TRUE,FALSE,,,,,,./abis/oasis.json,TUSD,DAI,0xf30fe24b5610e47c9696ed47fc08442f79ada764,0x794e6e91555438afc3ccf1c5076a74f42133d08d,,527
0x58045595e4d6a5711f46633fccc12efe2fae244e+0x57c03e88-0x45f783cce6b7ff23b2ab2d70e416cdb7d6055f51+0xa6417ed6:0x00000000_0x6b175474,TRUE,FALSE,,,,,,./abis/curve.json,TUSD,DAI,0x58045595e4d6a5711f46633fccc12efe2fae244e,0x45f783cce6b7ff23b2ab2d70e416cdb7d6055f51,,528
